id,timestamp,team_id,level,type,death_reason,data
31328,2026-01-18 01:45:44.295605+00,1788,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31333,2026-01-18 01:45:54.995794+00,1788,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31334,2026-01-18 01:45:56.825708+00,43,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
31754,2026-01-18 02:44:48.563505+00,51,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
31759,2026-01-18 02:45:05.035058+00,53,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31770,2026-01-18 02:46:28.705066+00,51,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
32116,2026-01-18 03:52:12.503422+00,53,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
32151,2026-01-18 03:57:13.140752+00,24,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_02"",""mini_game_id"":""arithmetic-practice""}"
32430,2026-01-18 05:11:16.008888+00,499,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
32733,2026-01-18 06:45:36.905811+00,1455,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
33010,2026-01-18 08:38:31.805076+00,668,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
33389,2026-01-18 11:02:28.480753+00,936,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
33390,2026-01-18 11:02:36.153633+00,936,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
33391,2026-01-18 11:02:50.253589+00,936,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
33737,2026-01-18 13:50:34.972085+00,135,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
34079,2026-01-18 15:28:06.469411+00,994,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
34434,2026-01-18 16:58:31.192332+00,802,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
34786,2026-01-18 18:13:38.270517+00,53,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
34793,2026-01-18 18:15:51.595641+00,53,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
34796,2026-01-18 18:16:23.211577+00,53,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
35202,2026-01-18 19:31:20.194439+00,1460,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
35599,2026-01-18 20:34:34.644303+00,959,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
35610,2026-01-18 20:35:19.715983+00,40,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
35613,2026-01-18 20:35:33.836104+00,40,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
35919,2026-01-18 21:54:50.864245+00,500,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
36229,2026-01-18 23:10:39.695637+00,53,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
36635,2026-01-19 00:23:33.924078+00,43,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
37049,2026-01-19 01:38:10.457715+00,19,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
37054,2026-01-19 01:38:31.898869+00,997,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37055,2026-01-19 01:38:38.374401+00,997,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37346,2026-01-19 03:31:59.867888+00,797,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37351,2026-01-19 03:32:28.66236+00,101,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
37704,2026-01-19 05:06:36.650809+00,47,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37982,2026-01-19 08:15:06.933558+00,955,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
38314,2026-01-19 16:42:20.626742+00,933,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
38318,2026-01-19 16:43:20.348612+00,933,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
38322,2026-01-19 16:43:38.085404+00,933,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
38328,2026-01-19 16:44:05.127277+00,933,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
27761,2026-01-17 21:33:05.07429+00,804,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
27763,2026-01-17 21:33:15.708016+00,949,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
27769,2026-01-17 21:33:27.950849+00,949,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
27798,2026-01-17 21:35:14.372586+00,55,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
27823,2026-01-17 21:36:13.413691+00,55,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27824,2026-01-17 21:36:14.341818+00,937,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
27825,2026-01-17 21:36:14.669274+00,949,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
27826,2026-01-17 21:36:16.280918+00,949,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
30419,2026-01-18 00:13:11.444488+00,2,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
30420,2026-01-18 00:13:12.443502+00,2,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30897,2026-01-18 00:57:26.95639+00,941,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
30898,2026-01-18 00:57:35.059815+00,4,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
31336,2026-01-18 01:46:07.567109+00,1003,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
31340,2026-01-18 01:46:24.791805+00,926,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
31755,2026-01-18 02:44:54.103413+00,53,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31758,2026-01-18 02:45:04.532259+00,51,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
31766,2026-01-18 02:45:31.756753+00,53,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
32117,2026-01-18 03:52:42.698392+00,994,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
32431,2026-01-18 05:11:39.8893+00,562,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
32432,2026-01-18 05:12:01.819798+00,499,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
32735,2026-01-18 06:46:47.394354+00,925,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
33011,2026-01-18 08:39:00.485275+00,668,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
33392,2026-01-18 11:10:26.605855+00,929,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
33739,2026-01-18 13:50:47.443551+00,135,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
34080,2026-01-18 15:28:20.325951+00,796,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
34436,2026-01-18 16:59:07.926367+00,267,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
34790,2026-01-18 18:14:49.278582+00,53,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
35203,2026-01-18 19:31:33.679533+00,1460,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
35600,2026-01-18 20:34:36.664263+00,40,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
35627,2026-01-18 20:37:12.818493+00,1656,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
35629,2026-01-18 20:37:42.825798+00,40,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
35921,2026-01-18 21:56:12.934137+00,562,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
36230,2026-01-18 23:10:46.577547+00,53,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
36263,2026-01-18 23:14:39.437123+00,53,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
36272,2026-01-18 23:15:20.071857+00,53,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
36637,2026-01-19 00:24:06.075794+00,1488,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
36640,2026-01-19 00:24:20.68775+00,35,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
37052,2026-01-19 01:38:22.157333+00,997,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37352,2026-01-19 03:32:36.913778+00,971,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
37353,2026-01-19 03:32:42.897859+00,941,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
37366,2026-01-19 03:34:52.457452+00,1656,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37399,2026-01-19 03:38:24.622797+00,941,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
37408,2026-01-19 03:39:19.396137+00,42,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
37409,2026-01-19 03:39:24.34913+00,941,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
37412,2026-01-19 03:39:38.695563+00,42,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
37705,2026-01-19 05:07:04.75979+00,1656,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
37706,2026-01-19 05:07:19.379803+00,936,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
37983,2026-01-19 08:15:25.677983+00,955,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
38316,2026-01-19 16:43:06.022384+00,933,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
38326,2026-01-19 16:43:53.00014+00,933,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
38334,2026-01-19 16:46:28.507447+00,987,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
38337,2026-01-19 16:47:46.317934+00,939,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
27764,2026-01-17 21:33:16.185968+00,949,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
27784,2026-01-17 21:34:12.502753+00,943,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
30421,2026-01-18 00:13:18.559068+00,2,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
30428,2026-01-18 00:13:33.107843+00,2,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30457,2026-01-18 00:16:17.876656+00,827,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
30464,2026-01-18 00:16:44.321968+00,266,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30477,2026-01-18 00:17:46.15352+00,1158,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
30482,2026-01-18 00:18:32.949382+00,827,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
30492,2026-01-18 00:19:49.945754+00,266,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30899,2026-01-18 00:57:51.76893+00,49,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
30901,2026-01-18 00:58:10.834676+00,806,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
30909,2026-01-18 00:59:08.190626+00,4,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30914,2026-01-18 00:59:27.613513+00,19,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30922,2026-01-18 01:00:26.797936+00,4,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
31339,2026-01-18 01:46:17.408442+00,926,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
31760,2026-01-18 02:45:08.795321+00,53,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31765,2026-01-18 02:45:26.804183+00,53,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
32118,2026-01-18 03:52:45.847388+00,19,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
32120,2026-01-18 03:52:57.663884+00,24,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
32433,2026-01-18 05:12:04.825017+00,1486,WESTERN,death_train,TRAIN_RUN_OVER,"{""death_reason"":""TRAIN_RUN_OVER""}"
32736,2026-01-18 06:47:49.316266+00,925,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
33012,2026-01-18 08:39:02.858961+00,27,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
33393,2026-01-18 11:10:56.48172+00,929,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
33741,2026-01-18 13:51:49.820142+00,49,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
34081,2026-01-18 15:28:24.079673+00,859,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
34439,2026-01-18 17:00:15.518443+00,31,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
34441,2026-01-18 17:00:32.814628+00,859,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
34471,2026-01-18 17:06:57.171303+00,859,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
34792,2026-01-18 18:15:39.858409+00,564,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
35204,2026-01-18 19:31:38.487379+00,1494,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
35602,2026-01-18 20:34:48.46153+00,563,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
35607,2026-01-18 20:35:09.097745+00,40,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
35632,2026-01-18 20:38:10.014213+00,999,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
35922,2026-01-18 21:56:50.720412+00,562,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
36232,2026-01-18 23:11:03.489125+00,628,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_02"",""mini_game_id"":""arithmetic-practice""}"
36245,2026-01-18 23:12:58.895409+00,662,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
36262,2026-01-18 23:14:35.010729+00,47,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
36264,2026-01-18 23:14:44.031648+00,564,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
36267,2026-01-18 23:14:57.451098+00,1758,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
36269,2026-01-18 23:15:02.423246+00,662,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
36280,2026-01-18 23:15:41.742901+00,53,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
36284,2026-01-18 23:16:05.184465+00,53,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
36293,2026-01-18 23:18:09.802658+00,1758,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
36638,2026-01-19 00:24:15.048141+00,35,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
36643,2026-01-19 00:24:56.64062+00,35,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
36644,2026-01-19 00:25:19.985061+00,1488,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
36645,2026-01-19 00:25:21.157243+00,35,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
37056,2026-01-19 01:39:00.518125+00,1387,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
37354,2026-01-19 03:32:44.930062+00,797,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37356,2026-01-19 03:32:56.983706+00,934,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
37707,2026-01-19 05:07:59.075917+00,796,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
37984,2026-01-19 08:16:52.934508+00,955,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
38319,2026-01-19 16:43:24.781745+00,933,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
38333,2026-01-19 16:46:16.170917+00,939,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
38341,2026-01-19 16:49:19.969744+00,939,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27765,2026-01-17 21:33:16.643818+00,804,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
27767,2026-01-17 21:33:23.949633+00,986,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
27768,2026-01-17 21:33:23.986675+00,949,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
27770,2026-01-17 21:33:34.069463+00,949,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
27771,2026-01-17 21:33:34.13328+00,562,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
27772,2026-01-17 21:33:39.863011+00,55,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27773,2026-01-17 21:33:44.470616+00,727,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
27774,2026-01-17 21:33:46.842757+00,949,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
27776,2026-01-17 21:33:53.321815+00,949,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27777,2026-01-17 21:33:56.632842+00,55,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27779,2026-01-17 21:33:58.202574+00,949,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27780,2026-01-17 21:34:03.922104+00,949,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27781,2026-01-17 21:34:04.168645+00,949,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
27782,2026-01-17 21:34:10.420876+00,949,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
27783,2026-01-17 21:34:11.483433+00,793,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
27785,2026-01-17 21:34:14.074367+00,949,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27787,2026-01-17 21:34:17.361816+00,793,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
27788,2026-01-17 21:34:21.77338+00,949,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27794,2026-01-17 21:34:52.553986+00,949,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
27806,2026-01-17 21:35:45.456496+00,943,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
27816,2026-01-17 21:36:01.379243+00,266,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
27822,2026-01-17 21:36:11.031482+00,727,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
30422,2026-01-18 00:13:20.292448+00,2,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
30437,2026-01-18 00:14:14.453858+00,1158,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
30450,2026-01-18 00:15:30.974649+00,45,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
30452,2026-01-18 00:15:37.901086+00,266,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
30465,2026-01-18 00:16:52.213654+00,266,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30479,2026-01-18 00:17:57.882329+00,1158,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
30900,2026-01-18 00:57:55.529047+00,4,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30906,2026-01-18 00:58:48.392658+00,266,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
30911,2026-01-18 00:59:14.751404+00,19,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
30916,2026-01-18 00:59:35.966792+00,19,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
31341,2026-01-18 01:46:26.576862+00,941,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31342,2026-01-18 01:46:29.26373+00,941,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31344,2026-01-18 01:46:39.899867+00,1788,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
31763,2026-01-18 02:45:17.278065+00,53,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
32119,2026-01-18 03:52:50.05697+00,24,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
32122,2026-01-18 03:53:26.366249+00,24,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
32133,2026-01-18 03:55:00.003855+00,939,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
32139,2026-01-18 03:55:30.057391+00,53,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
32434,2026-01-18 05:12:12.491192+00,562,HEBI,death_lava,LAVA,"{""death_reason"":""LAVA""}"
32737,2026-01-18 06:48:12.150065+00,14,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
33013,2026-01-18 08:40:21.553001+00,668,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
